"Dr. Ginger Simor, MD",Psychiatrist,Female,English,"New York, NY",10006,5.00,None,5.00,5.00,True,https://www.zocdoc.com/doctor/ginger-simor-md-292175
"Dr. Ari Weitzner, MD",Ophthalmologist,Male,"English
Hebrew
Russian","New York, NY",10003,4.58,346 reviews,4.29,4.59,False,https://www.zocdoc.com/doctor/ari-weitzner-md-149173
"Dr. Konstantine Malafis, DDS","Dentist, Cosmetic Dentist",Male,"English
Spanish
Greek","Astoria, NY",11105,4.80,45 reviews,4.79,4.81,False,https://www.zocdoc.com/dentist/konstantine-malafis-dds-59346
"Dr. Michael Dobryansky, MD, FACS","Plastic Surgeon, Surgeon, Aesthetic Surgeon",Male,"English
Russian","New York, NY",None,4.78,55 reviews,4.53,4.72,True,https://www.zocdoc.com/doctor/michael-dobryansky-md-facs-47893
"Dr. Hari Polavarapu, MD","Internist, Primary Care Doctor",Male,"English
Spanish
Hindi
view all","Brooklyn, NY",11206,3.95,443 reviews,3.55,4.10,True,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Harvey Rosenblum, MD",Ophthalmologist,Male,"English
French
Spanish
view all","New York, NY",10016,4.47,298 reviews,3.88,4.58,False,https://www.zocdoc.com/doctor/harvey-rosenblum-md-65895
"Dr. Haroun Arefi, DC",Chiropractor,Male,English,"New York, NY",10017,4.96,27 reviews,5.00,5.00,False,https://www.zocdoc.com/doctor/haroun-arefi-dc-294166
"Dr. Jonathan Leibowitz, MD",Primary Care Doctor,Male,English,"Brooklyn, NY",11219,4.92,945 reviews,4.45,4.92,True,https://www.zocdoc.com/doctor/jonathan-leibowitz-md-3200
"Dr. Thomas Lyo, MD","Internist, Primary Care Doctor",Male,"English
Burmese
Chinese (Mandarin)","Yonkers, NY",10703,4.51,228 reviews,4.02,4.63,False,https://www.zocdoc.com/doctor/thomas-lyo-md-56121
"Dr. Ashleigh McGregor, MD","Family Physician, Primary Care Doctor",Female,English,"New York, NY",None,4.90,218 reviews,4.84,4.94,True,https://www.zocdoc.com/doctor/ashleigh-mcgregor-md-273513
"Dr. Gregg Rubinstein, DC",Chiropractor,Male,"English
Spanish
Slovak","New York, NY",10019,4.76,143 reviews,4.76,4.88,True,https://www.zocdoc.com/doctor/gregg-rubinstein-dc-52074
"Dr. Jason Grotas, MD",Urologist,Male,"English
Spanish","Lawrence, NY",11559,4.84,45 reviews,3.69,4.92,False,https://www.zocdoc.com/doctor/jason-grotas-md-94895
"Dr. H. Jay Wisnicki, MD","Pediatric / Strabismus Eye Doctor, Ophthalmologist",Male,English,"New York, NY",10003,4.59,310 reviews,3.36,4.62,False,https://www.zocdoc.com/doctor/h-jay-wisnicki-md-9906
"Dr. Jeffrey Baruch, OD",Optometrist,Male,English,"Brooklyn, NY",11217,4.82,439 reviews,4.69,4.82,True,https://www.zocdoc.com/doctor/jeffrey-baruch-od-25811
"Diem Truong, LAc, MSTOM",Acupuncturist,Male,"English
Vietnamese
Chinese (Mandarin)
Chinese (Cantonese)","New York, NY",10013,4.96,618 reviews,4.96,4.96,False,https://www.zocdoc.com/doctor/diem-truong-lac-mstom-69111
"Dr. John Rocco Robilotto, OD, PhD",Optometrist,Male,English,"New York, NY",10022,4.97,201 reviews,4.79,4.97,True,https://www.zocdoc.com/doctor/john-rocco-robilotto-od-phd-240547
"Thomas Burns, DPT",Physical Therapist,Male,English,"Rockaway Park, NY",11694,None,None,None,None,False,https://www.zocdoc.com/professional/thomas-burns-dpt-291104
"Dr. Michael Bagner, MD","Internist, Primary Care Doctor",Male,English,"New York, NY",None,4.85,1446 reviews,4.35,4.87,True,https://www.zocdoc.com/doctor/michael-bagner-md-254331
"Dr. Michele Reed, DO","Family Physician, Primary Care Doctor",Female,"English
French
Spanish","Garden City, NY",11530,4.56,674 reviews,3.86,4.57,False,https://www.zocdoc.com/doctor/michele-reed-do-8725
"Dr. George Kollaros, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Male,"English
Greek","Brooklyn, NY",11201,4.66,305 reviews,4.13,4.72,False,https://www.zocdoc.com/dentist/george-kollaros-dds-88013
"Micaela Stein, LMSW",Psychotherapist,Female,English,"New York, NY",10016,None,None,None,None,True,https://www.zocdoc.com/professional/micaela-stein-lmsw-292260
"Dr. Eduardo Bravo, AuD",Audiologist,Male,"English
Spanish","New York, NY",10028,4.73,44 reviews,4.48,4.95,False,https://www.zocdoc.com/doctor/eduardo-bravo-aud-41100
"Dr. Michael (Hyonchol) Lee, DMD","Periodontist, Dentist, Cosmetic Dentist",Male,"English
Korean
Polish","New York, NY",10016,4.86,355 reviews,4.83,4.90,False,https://www.zocdoc.com/dentist/michael-hyonchol-lee-dmd-42638
"Dr. Helen Fernandez, MD",Geriatrician,Female,"English
Spanish","New York, NY",10029,None,None,None,None,False,https://www.zocdoc.com/doctor/helen-fernandez-md-248109
"Dr. Sandip Sachar, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Female,"English
Spanish
Hindi
Russian
Filipino","New York, NY",10017,4.92,153 reviews,4.82,4.94,False,https://www.zocdoc.com/dentist/sandip-sachar-dds-614
"Dr. William Portnoy, MD","Ear, Nose & Throat Doctor",Male,English,"New York, NY",10011,4.81,85 reviews,4.77,4.79,False,https://www.zocdoc.com/doctor/william-portnoy-md-274293
"Dr. Youyin Choy, MD",OB-GYN,Female,"English
Chinese (Mandarin)
Chinese (Cantonese)","New York, NY",10024,4.79,201 reviews,4.06,4.78,False,https://www.zocdoc.com/doctor/youyin-choy-md-195526
"Dr. Ashley Roque, MD",Neurologist,Female,English,"New York, NY",10029,None,None,None,None,False,https://www.zocdoc.com/doctor/ashley-roque-md-288833
"Dr. Mark Yassa, DO",OB-GYN,Male,English,"New Hyde Park, NY",11042,4.00,None,4.11,4.67,False,https://www.zocdoc.com/doctor/mark-yassa-do-287672
"Dr. Joshua Zeichner, MD",Dermatologist,Male,English,"New York, NY",None,4.70,1141 reviews,4.21,4.74,True,https://www.zocdoc.com/doctor/joshua-zeichner-md-13075
"Nathan Rice, LCSW",Psychotherapist,Male,English,"New York, NY",None,4.94,16 reviews,5.00,4.88,True,https://www.zocdoc.com/professional/nathan-rice-lcsw-185600
"Shiphra Bakhchi, PhD",Psychologist,Female,"English
Farsi","Great Neck, NY",11021,4.67,6 reviews,4.83,4.67,True,https://www.zocdoc.com/doctor/shiphra-bakhchi-phd-8522
"Dr. Michael Brodherson, MD",Urologist,Male,English,"New York, NY",10021,4.86,43 reviews,4.56,4.90,False,https://www.zocdoc.com/doctor/michael-brodherson-md-47972
"Dimitri Bazin, PA",Physician Assistant,Male,English,"Brooklyn, NY",11203,None,None,None,None,False,https://www.zocdoc.com/doctor/dimitri-bazin-pa-297407
"Dr. Vsevolod Rudoy, MD",Psychiatrist,Male,"English
Russian","Brooklyn, NY",None,4.39,1130 reviews,4.60,4.27,True,https://www.zocdoc.com/doctor/vsevolod-rudoy-md-280731
"Miguel Maya, MSTOM, LAc",Acupuncturist,Male,English,"New York, NY",10003,4.94,362 reviews,4.92,4.93,False,https://www.zocdoc.com/doctor/miguel-maya-mstom-lac-101935
"Dr. Michael LePera, MD",Primary Care Doctor,Male,English,"New York, NY",None,None,None,None,None,True,https://www.zocdoc.com/doctor/michael-lepera-md-293632
"Elizabeth Dania, NP",Family Psychiatric & Mental Health Nurse Practitioner,Female,English,"Malverne, NY",11565,None,None,None,None,True,https://www.zocdoc.com/doctor/elizabeth-dania-np-298508
"Gayle Ann Aldiano, PT",Physical Therapist,Female,"English
Spanish
Italian
view all","New York, NY",10017,4.93,15 reviews,4.92,4.92,False,https://www.zocdoc.com/professional/gayle-ann-aldiano-pt-289884
"Dr. Carl Alain Casimir, MD",Primary Care Doctor,Male,"English
Creole (Haitian)","Brooklyn, NY",11203,4.93,14 reviews,3.69,4.92,False,https://www.zocdoc.com/doctor/carl-alain-casimir-md-288547
"Dr. Christina Vourtsis, DDS",Dentist,Female,"English
Spanish","New York, NY",10033,4.92,117 reviews,4.75,4.97,False,https://www.zocdoc.com/dentist/christina-vourtsis-dds-219111
"Dr. Louise Kaufmann, MD",Dermatologist,Female,English,"Great Neck, NY",11021,4.80,116 reviews,4.15,4.82,True,https://www.zocdoc.com/doctor/louise-kaufmann-md-194346
"Dr. Henry Sardar, DO",Pain Management Specialist,Male,English,"Brooklyn, NY",11224,1.00,None,2.00,2.00,False,https://www.zocdoc.com/doctor/henry-sardar-do-286889
"Harrison Ehrlich, DPT",Physical Therapist,Male,English,"New York, NY",10019,5.00,8 reviews,5.00,5.00,False,https://www.zocdoc.com/professional/harrison-ehrlich-dpt-293300
"Dr. Marjan Kermanshah, DDS, MS","Dentist, Cosmetic Dentist",Female,"English
French
Spanish
Farsi
Arabic","West New York, NJ",07093,4.57,284 reviews,4.56,4.65,False,https://www.zocdoc.com/dentist/marjan-kermanshah-dds-ms-3685
"Dr. Scott Silver, MD",Internist,Male,English,"New York, NY",10003,4.67,None,4.33,4.67,True,https://www.zocdoc.com/doctor/scott-silver-md-296269
"Jonathan Noury, DPT",Physical Therapist,Male,English,"New York, NY",10017,None,None,None,None,True,https://www.zocdoc.com/professional/jonathan-noury-dpt-288207
"Elisabeth Salner, MPH, LCSW",Psychotherapist,Female,"English
Spanish","Brooklyn, NY",11215,None,None,None,None,True,https://www.zocdoc.com/professional/elisabeth-salner-mph-lcsw-282157
"Efrat LaMandre, FNP","Family Nurse Practitioner, Nurse Practitioner",Female,"English
Spanish","Staten Island, NY",10314,4.90,536 reviews,4.66,4.90,False,https://www.zocdoc.com/doctor/efrat-lamandre-fnp-123227
"Dr. Theresa Djama, DPM",Podiatrist,Female,English,"New York, NY",10030,5.00,None,4.00,5.00,False,https://www.zocdoc.com/doctor/theresa-djama-dpm-282211
"Dr. Eleni Michailidis, DDS",Orthodontist,Female,"English
Spanish
Greek","Whitestone, NY",11357,5.00,12 reviews,4.91,5.00,False,https://www.zocdoc.com/dentist/eleni-michailidis-dds-98665
"Dr. Richard Crane, MD","Internist, Primary Care Doctor",Male,English,"New York, NY",10128,4.80,519 reviews,4.80,4.82,False,https://www.zocdoc.com/doctor/richard-crane-md-106786
"Zankhana Bhavsar, PT",Physical Therapist,Female,English,"Staten Island, NY",10312,5.00,5 reviews,5.00,5.00,True,https://www.zocdoc.com/professional/zankhana-bhavsar-pt-282959
"Dr. Douglas Unis, MD","Hip and Knee Surgeon, Orthopedic Surgeon",Male,English,"New York, NY",10019,4.73,92 reviews,4.17,4.76,False,https://www.zocdoc.com/doctor/douglas-unis-md-292641
"Dr. Jeffrey Ahn, MD","Facial Plastic & Reconstructive Surgeon, Ear, Nose & Throat Doctor, Head & Neck Surgeon",Male,"English
Japanese
Korean","Fort Lee, NJ",07024,4.49,84 reviews,4.43,4.40,False,https://www.zocdoc.com/doctor/jeffrey-ahn-md-2794
"Dr. Louis McIntyre, MD","Orthopedic Surgeon, Sports Medicine Specialist",Male,English,"New York, NY",10065,4.50,4 reviews,4.75,4.75,False,https://www.zocdoc.com/doctor/louis-mcintyre-md-260773
"Ashley Funes, PA",Physician Assistant,Female,English,"Howard Beach, NY",11414,5.00,None,4.00,5.00,False,https://www.zocdoc.com/doctor/ashley-funes-pa-287224
"Dr. Natalie Moulton-Levy, MD",Dermatologist,Female,English,"New York, NY",10012,4.76,1344 reviews,4.64,4.78,True,https://www.zocdoc.com/doctor/natalie-moulton-levy-md-140987
"Joanne Mackie, LMHC",Psychotherapist,Female,English,"New York, NY",10001,4.98,57 reviews,5.00,4.98,False,https://www.zocdoc.com/professional/joanne-mackie-lmhc-252172
"Dr. Peter Milburn, MD",Dermatologist,Male,"English
Spanish
Arabic","New York, NY",10014,4.82,279 reviews,4.45,4.82,False,https://www.zocdoc.com/doctor/peter-milburn-md-114276
"Dr. Sherry Mei, DDS","Prosthodontist, Dentist, Cosmetic Dentist",Female,"English
Spanish
Japanese
Korean
Chinese (Mandarin)","New York, NY",10022,4.90,147 reviews,4.79,4.94,False,https://www.zocdoc.com/dentist/sherry-mei-dds-61077
"Dr. Neelima Nadella, MD","Interventional Cardiologist, Cardiologist",Female,English,"New York, NY",10034,None,None,None,None,False,https://www.zocdoc.com/doctor/neelima-nadella-md-297067
"Dr. Mehran Manouel, MD","Orthopedic Surgeon, Sports Medicine Specialist",Male,"English
Hebrew
Farsi","Forest Hills, NY",11375,4.45,31 reviews,4.06,4.39,False,https://www.zocdoc.com/doctor/mehran-manouel-md-217968
"Dr. Anzhela Dvorkina, MD","Internist, Primary Care Doctor",Female,"English
Spanish
Russian
view all","Brooklyn, NY",11201,4.69,370 reviews,3.89,4.73,True,https://www.zocdoc.com/doctor/anzhela-dvorkina-md-241141
"Dr. Marc Rybstein, MD","Cardiologist, Internist",Male,English,"Brooklyn, NY",11203,4.94,35 reviews,4.44,4.85,False,https://www.zocdoc.com/doctor/marc-rybstein-md-297307
"Dr. Jaime Bremnes, DMD","Dentist, Cosmetic Dentist",Female,English,"New York, NY",10036,4.96,250 reviews,4.89,4.98,False,https://www.zocdoc.com/dentist/jaime-bremnes-dmd-194686
"Dr. Steven Plotka, DPM",Podiatrist,Male,English,"New York, NY",10016,4.97,129 reviews,4.90,4.98,True,https://www.zocdoc.com/doctor/steven-plotka-dpm-209648
"Dr. Jonathan M. Levy, DPM",Podiatrist,Male,English,"New York, NY",10022,5.00,11 reviews,4.75,5.00,True,https://www.zocdoc.com/doctor/jonathan-m-levy-dpm-294367
"Aryeh Dicker, DPT",Physical Therapist,Male,English,"Brooklyn, NY",11211,4.89,9 reviews,4.78,4.89,False,https://www.zocdoc.com/professional/aryeh-dicker-dpt-287464
"Gabriella Eve Berkow, CDN, MA, RD","Dietitian, Nutritionist",Female,"English
Spanish","New York, NY",10023,4.78,36 reviews,4.64,4.89,False,https://www.zocdoc.com/doctor/gabriella-eve-berkow-cdn-ma-rd-240794
"Dr. Robert Kaiser, DC, MS",Chiropractor,Male,"English
Spanish","New York, NY",10123,4.97,78 reviews,4.90,4.96,False,https://www.zocdoc.com/doctor/robert-kaiser-dc-ms-58127
"Dr. Karthilde Appolon, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Female,"English
French
Spanish
Tagalog","New York, NY",None,4.69,280 reviews,4.67,4.74,True,https://www.zocdoc.com/dentist/karthilde-appolon-dds-2760
"Marianne Pistilli, PA",Physician Assistant,Female,English,"New York, NY",10016,4.96,52 reviews,4.57,4.98,True,https://www.zocdoc.com/doctor/marianne-pistilli-pa-96919
"Dr. Steve Taranov, DDS","Dentist, Cosmetic Dentist, Dental Pain Specialist",Male,"English
Spanish
Hindi
Russian","New York, NY",10004,4.53,394 reviews,4.42,4.48,False,https://www.zocdoc.com/dentist/steve-taranov-dds-20639
"Dr. Patrick Luongo, DPM",Podiatrist,Male,"English
Spanish","New York, NY",10019,4.80,380 reviews,4.84,4.86,False,https://www.zocdoc.com/doctor/patrick-luongo-dpm-1617
"Dr. Shu Ping Rong, DDS",Dentist,Female,"English
Chinese (Mandarin)
Chinese (Cantonese)","New York, NY",10013,4.78,388 reviews,4.56,4.82,False,https://www.zocdoc.com/dentist/shu-ping-rong-dds-27820
"Dr. Nadia F Levy, DPM",Podiatrist,Female,"English
French
Spanish","New York, NY",10022,4.91,55 reviews,4.62,4.92,True,https://www.zocdoc.com/doctor/nadia-f-levy-dpm-46352
"Dr. Cheng Tou, MD",OB-GYN,Female,"English
Chinese (Cantonese)","New York, NY",None,4.94,233 reviews,4.41,4.95,True,https://www.zocdoc.com/doctor/cheng-tou-md-204824
"Dr. Nina Izhaky, DDS","Dentist, Cosmetic Dentist",Female,"English
Spanish
Russian
Polish","New York, NY",10007,4.46,224 reviews,4.54,4.49,False,https://www.zocdoc.com/dentist/nina-izhaky-dds-620
"Dr. Jay Desai, MD",Gastroenterologist,Male,English,"New York, NY",10075,4.93,408 reviews,4.58,4.94,True,https://www.zocdoc.com/doctor/jay-desai-md-92759
"Dr. Abraham Chahine, DDS",Orthodontist,Male,English,"Whitestone, NY",11357,5.00,8 reviews,5.00,5.00,True,https://www.zocdoc.com/dentist/abraham-chahine-dds-291962
"Dr. Amy Bloomgarden, MD","Gynecologist, OB-GYN",Female,English,"New York, NY",10016,4.91,168 reviews,4.37,4.93,False,https://www.zocdoc.com/doctor/amy-bloomgarden-md-153744
"Dr. Mirjana Sadeghi, DDS","Dentist, Cosmetic Dentist",Female,English,"New York, NY",10019,4.98,197 reviews,4.72,4.99,True,https://www.zocdoc.com/dentist/mirjana-sadeghi-dds-85533
"Dr. Elliot Goodman, MD","Bariatric Surgeon, Surgeon",Male,"English
Spanish","New York, NY",10003,None,None,None,None,False,https://www.zocdoc.com/doctor/elliot-goodman-md-243636
"Stephen Hirsch, LMSW",Psychotherapist,Male,English,"New York, NY",None,5.00,12 reviews,5.00,5.00,True,https://www.zocdoc.com/professional/stephen-hirsch-lmsw-282582
"Dr. Dov Grant, MD",Gastroenterologist,Male,English,"New York, NY",10022,4.78,143 reviews,4.66,4.82,False,https://www.zocdoc.com/doctor/dov-grant-md-52524
"Tashanee Edwards, MA",Psychotherapist,Female,English,"New York, NY",10016,None,None,None,None,False,https://www.zocdoc.com/professional/tashanee-edwards-ma-297074
"Dr. Richard Belli, DPM",Podiatrist,Male,English,"Woodside, NY",11377,4.91,131 reviews,4.57,4.98,False,https://www.zocdoc.com/doctor/richard-belli-dpm-156611
"Dr. Ye Jee Shim, DDS",Dentist,Female,English,"Scarsdale, NY",10583,5.00,None,5.00,5.00,False,https://www.zocdoc.com/dentist/ye-jee-shim-dds-294208
"Yoav Cohen, PhD","Psychologist, Psychotherapist",Male,"English
Hebrew","New York, NY",10023,5.00,12 reviews,5.00,5.00,True,https://www.zocdoc.com/professional/yoav-cohen-phd-67920
"Dr. Steven Schiebert, DO","Spine Specialist, Orthopedic Surgeon",Male,English,"New York, NY",10017,4.09,11 reviews,3.91,4.00,False,https://www.zocdoc.com/doctor/steven-schiebert-do-202440
"Dr. Joseph Stubel, MD",Orthopedic Surgeon,Male,English,"Ridgewood, NY",11385,4.70,10 reviews,4.88,5.00,False,https://www.zocdoc.com/doctor/joseph-stubel-md-294181
"Dr. Jonathan Warman, MD","Gastroenterologist, Internist, Primary Care Doctor",Male,"English
Spanish","New York, NY",10021,4.84,398 reviews,4.80,4.87,False,https://www.zocdoc.com/doctor/jonathan-warman-md-6401
"Dr. Eve Lupenko, MD, FAAD",Dermatologist,Female,English,"Woodbury, NY",11797,4.81,31 reviews,4.43,4.82,True,https://www.zocdoc.com/doctor/eve-lupenko-md-faad-240913
"Dr. David Hou, DDS",Orthodontist,Male,English,"New York, NY",10011,3.67,3 reviews,3.67,4.00,False,https://www.zocdoc.com/dentist/david-hou-dds-288264
"Yolanda Vazquez, LCSW, MSW",Psychotherapist,Female,English,"New York, NY",None,5.00,8 reviews,5.00,5.00,True,https://www.zocdoc.com/professional/yolanda-vazquez-lcsw-msw-297668
"Dr. Elizabeth L. Leung, DO","Psychosomatic Medicine Specialist, Psychiatrist, Psychotherapist",Female,"English
Chinese (Mandarin)
Chinese (Cantonese)","New York, NY",None,5.00,30 reviews,5.00,5.00,True,https://www.zocdoc.com/professional/elizabeth-l-leung-do-214120
"Cheryl Lim, MA",Psychotherapist,Female,"English
Chinese (Mandarin)","New York, NY",10016,4.00,None,None,None,False,https://www.zocdoc.com/professional/cheryl-lim-ma-292248
"Dr. Carlos Charles, MD",Dermatologist,Male,"English
Spanish","New York, NY",10001,4.91,1868 reviews,4.62,4.92,True,https://www.zocdoc.com/doctor/carlos-charles-md-57963
"Dr. Ananth Eleswarapu, MD","Spine Specialist, Orthopedic Surgeon",Male,English,"New York, NY",10007,4.67,12 reviews,4.75,5.00,False,https://www.zocdoc.com/doctor/ananth-eleswarapu-md-288642
"Dr. Jo-Anne Valenti, DC",Chiropractor,Female,English,"Whitestone, NY",11357,5.00,12 reviews,4.91,5.00,False,https://www.zocdoc.com/doctor/jo-anne-valenti-dc-294149
"Dr. Bessie Abraham, OD",Optometrist,Female,English,"New York, NY",10029,None,None,None,None,False,https://www.zocdoc.com/doctor/bessie-abraham-od-242258
"Christine Miller, DPT, CSCS, OCS",Physical Therapist,Female,English,"New York, NY",10001,5.00,15 reviews,5.00,5.00,False,https://www.zocdoc.com/professional/christine-miller-dpt-cscs-ocs-282075
"Pamela Paspa, PT",Physical Therapist,Female,English,"New York, NY",10001,5.00,5 reviews,5.00,5.00,False,https://www.zocdoc.com/professional/pamela-paspa-pt-294160
"Dr. Hyacinth Nicole Browne, MD",Reproductive Endocrinologist,Female,English,"New York, NY",10011,4.40,None,4.00,4.40,False,https://www.zocdoc.com/doctor/hyacinth-nicole-browne-md-289944
"Melissa Stanger, LMSW",Psychotherapist,Female,English,"New York, NY",10001,None,None,None,None,True,https://www.zocdoc.com/professional/melissa-stanger-lmsw-291152
"Dr. Lara Marcuse, MD",Neurologist,Female,English,"New York, NY",10029,5.00,None,5.00,5.00,False,https://www.zocdoc.com/doctor/lara-marcuse-md-195990
"Dr. Errol Mallett, MD",Urologist,Male,English,"Ridgewood, NY",11385,None,None,None,None,False,https://www.zocdoc.com/doctor/errol-mallett-md-293692
"Dr. Richard Frieden, MD",Physiatrist,Male,"English
Spanish","New York, NY",10029,5.00,1 review,5.00,5.00,False,https://www.zocdoc.com/doctor/richard-frieden-md-242382
"Jessica Ermilio, PsyD",Psychologist,Female,English,"New York, NY",10016,5.00,None,5.00,5.00,True,https://www.zocdoc.com/doctor/jessica-ermilio-psyd-293728
"Dr. Henry Bellutta, MD","Internist, Primary Care Doctor",Male,"English
Spanish
Italian
Portuguese","New York, NY",10010,4.73,204 reviews,4.29,4.76,False,https://www.zocdoc.com/doctor/henry-bellutta-md-42756
"Dr. Bryan Conti, MD",Orthopedic Surgeon,Male,English,"Brooklyn, NY",11210,4.84,19 reviews,4.06,5.00,False,https://www.zocdoc.com/doctor/bryan-conti-md-296741
"Dr. Sean Lager, MD","Orthopedic Surgeon, Sports Medicine Specialist",Male,"English
Spanish","New York, NY",10017,4.60,91 reviews,3.97,4.70,True,https://www.zocdoc.com/doctor/sean-lager-md-34774
"Camille Maruccia, LCSW",Psychotherapist,Female,English,"New York, NY",10128,4.67,12 reviews,5.00,4.73,True,https://www.zocdoc.com/professional/camille-maruccia-lcsw-180631
"Dr. Bisma Sohail, DMD","Dentist, Cosmetic Dentist",Female,English,"New York, NY",10011,4.89,9 reviews,5.00,5.00,False,https://www.zocdoc.com/dentist/bisma-sohail-dmd-289797
"Dr. Neha Madhok Bhambri, MD","Allergist, Immunologist",Female,"English
Spanish
Hindi","Staten Island, NY",10304,4.95,226 reviews,4.60,4.97,True,https://www.zocdoc.com/doctor/neha-madhok-bhambri-md-54635
"Dr. Kristina Gabrilyants, DDS",Dentist,Female,"English
Farsi
Russian","Queens, NY",11412,4.56,9 reviews,4.56,4.56,False,https://www.zocdoc.com/dentist/kristina-gabrilyants-dds-285491
"Dr. Marla Diakow, MD",Dermatologist,Female,English,"Forest Hills, NY",11375,4.90,406 reviews,4.60,4.92,True,https://www.zocdoc.com/doctor/marla-diakow-md-257368
"Dr. Maria Machalick, DMD",Dentist,Female,English,"Brooklyn, NY",11234,4.59,22 reviews,4.67,4.47,False,https://www.zocdoc.com/dentist/maria-machalick-dmd-292290
"Dr. Alan Garely, MD","Urogynecologist, OB-GYN",Male,English,"New York, NY",10128,4.35,20 reviews,3.55,4.45,False,https://www.zocdoc.com/doctor/alan-garely-md-152685
"Dr. Noah Sands, MD","Facial Plastic & Reconstructive Surgeon, Ear, Nose & Throat Doctor",Male,English,"New York, NY",None,4.76,814 reviews,4.36,4.81,True,https://www.zocdoc.com/doctor/noah-sands-md-198201
"Elpitha Hope Malone, LMHC",Psychotherapist,Female,English,"Bronx, NY",10463,None,None,None,None,True,https://www.zocdoc.com/professional/elpitha-hope-malone-lmhc-298418
"Lisa Stollman, CDN, MA, CDE, RDN","Dietitian, Nutritionist",Female,English,"Greenlawn, NY",11740,4.76,137 reviews,4.87,4.85,True,https://www.zocdoc.com/doctor/lisa-stollman-cdn-ma-cde-rdn-47864
"Dr. Martin Schulman, MD","Vascular Surgeon, Surgeon",Male,English,"New York, NY",10128,4.41,17 reviews,4.65,4.53,False,https://www.zocdoc.com/doctor/martin-schulman-md-69520
"Dr. Franklin Lowe, MD",Urologist,Male,English,"Bronx, NY",10461,4.56,None,3.89,4.33,False,https://www.zocdoc.com/doctor/franklin-lowe-md-204696
"Dr. Kabita Ghosh-Hazra, MD",Pediatrician,Female,English,"Bronx, NY",10475,5.00,3 reviews,5.00,4.67,False,https://www.zocdoc.com/doctor/kabita-ghosh-hazra-md-205410
"Dr. Ghulam Dastgir, MD",Ophthalmologist,Male,"English
Spanish
Hindi
Urdu
Punjabi","Jackson Heights, NY",11372,4.95,147 reviews,4.33,4.93,False,https://www.zocdoc.com/doctor/ghulam-dastgir-md-219766
"Dr. Harry Campbell, DDS","Dentist, Cosmetic Dentist",Male,English,"New York, NY",10017,4.95,131 reviews,4.87,4.96,False,https://www.zocdoc.com/dentist/harry-campbell-dds-93292
"Patrick Nichols, DPT",Physical Therapist,Male,English,"Brooklyn, NY",11238,4.60,15 reviews,4.86,4.79,False,https://www.zocdoc.com/professional/patrick-nichols-dpt-275166
"Dr. Chirag Patel, MD",Cardiologist,Male,"English
Hindi
Bengali
Punjabi
Gujarati","South Richmond Hill, NY",11419,4.75,None,4.00,4.75,True,https://www.zocdoc.com/doctor/chirag-patel-md-87401
"Sandhya Singh, NP","Adult Psychiatric & Mental Health Nurse Practitioner, Nurse Practitioner",Female,English,"New York, NY",10005,4.82,272 reviews,4.87,4.81,False,https://www.zocdoc.com/doctor/sandhya-singh-np-143638
"Dr. Ester Kohen, OD",Optometrist,Female,"English
Albanian","New York, NY",10003,4.32,22 reviews,4.52,4.48,False,https://www.zocdoc.com/doctor/ester-kohen-od-261051
"Dr. Brandon Cooper, DC, LAc, DiplAc","Chiropractor, Acupuncturist",Male,English,"New York, NY",10036,5.00,69 reviews,4.91,5.00,True,https://www.zocdoc.com/doctor/brandon-cooper-dc-lac-diplac-215073
"Dr. Craig Tisch, OD",Optometrist,Male,"English
Spanish","New York, NY",10123,4.35,1281 reviews,4.20,4.45,False,https://www.zocdoc.com/doctor/craig-tisch-od-34119
"Dr. Taronte Venable, DC",Chiropractor,Male,English,"New York, NY",10004,5.00,2 reviews,4.50,5.00,False,https://www.zocdoc.com/doctor/taronte-venable-dc-295740
"Dr. Bharat Sanghavi, MD",Gastroenterologist,Male,"English
Hindi
Russian
Gujarati
Tagalog","New York, NY",10010,4.85,312 reviews,4.46,4.86,False,https://www.zocdoc.com/doctor/bharat-sanghavi-md-7126
"Dr. Vincent Nunziata, DC",Chiropractor,Male,"English
Italian
Russian","Brooklyn, NY",11228,5.00,18 reviews,4.88,5.00,False,https://www.zocdoc.com/doctor/vincent-nunziata-dc-289942
"Dr. Rachel Villanueva, MD",OB-GYN,Female,"English
French","New York, NY",10016,4.51,463 reviews,4.15,4.52,False,https://www.zocdoc.com/doctor/rachel-villanueva-md-65793
"Jessica Diaz, PA",Physician Assistant,Female,"English
Spanish","New York, NY",10022,5.00,7 reviews,4.43,5.00,True,https://www.zocdoc.com/doctor/jessica-diaz-pa-290619
"Dr. Idil Bilgin, OD",Optometrist,Female,"English
Spanish
Turkish","New York, NY",10016,4.77,188 reviews,4.30,4.85,True,https://www.zocdoc.com/doctor/idil-bilgin-od-68709
"Dr. Hong-Danh Ngo, DO","Family Physician, Primary Care Doctor",Male,"English
Vietnamese","New York, NY",10065,4.95,264 reviews,4.56,4.96,True,https://www.zocdoc.com/doctor/hong-danh-ngo-do-252648
